season,first_name,last_name,position,origin,destination,transfer_date,transfer_year,eligibility,is_withdrawn,has_destination,is_nonwithdrawn_destination,rating,has_rating,stars,has_stars
2022,Danny,Corbett,IOL,Campbell,Georgia Southern,2021-11-29 21:08:00+00:00,2021,Immediate,False,True,True,,False,,False
2022,Teagen,Lenderink,K,North Carolina,Liberty,2022-05-10 19:23:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Wesley,McCormick,CB,James Madison,West Virginia,2022-05-20 05:00:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Jahkeem,Green,DL,South Carolina,Florida Atlantic,2022-04-18 19:28:00+00:00,2022,Immediate,False,True,True,,False,4.0,True
2022,Ethan,Ingram,IOL,Marshall,Georgia Southern,2022-02-16 16:58:00+00:00,2022,Immediate,False,True,True,,False,2.0,True
2022,Trey,Adkins,WR,South Carolina,Mercer,2022-04-29 12:30:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Solomon,Turner,S,Hawai'i,Illinois,2022-04-20 14:00:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Chauncey,Moore,S,Temple,Alabama State,2022-04-18 19:24:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Dorian,Hinton,IOL,Middle Tennessee,Florida Atlantic,2022-01-26 00:32:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Zion,Childress,S,Texas State,Kentucky,2022-04-25 19:10:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Monterio,Hunt,WR,Rutgers,Alcorn State,2021-08-24 21:18:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Ryan,Stapp,CB,Abilene Christian,Minnesota,2021-11-22 23:43:00+00:00,2021,Immediate,False,True,True,0.88,True,3.0,True
2022,Jonathan,Haynes,S,Ole Miss,,2021-08-02 14:49:00+00:00,2021,Immediate,False,False,False,0.81,True,3.0,True
2022,Luke,Akers,P,UCLA,Northwestern,2021-11-30 16:43:00+00:00,2021,Immediate,False,True,True,0.84,True,3.0,True
2022,Lamin,Touray,LB,Nevada,,2021-12-08 21:50:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Khamal,Ellison,CB,Florida,,2021-09-01 16:36:00+00:00,2021,Immediate,False,False,False,,False,2.0,True
2022,Kamarro,Edmonds,RB,North Carolina,East Carolina,2022-04-26 16:46:00+00:00,2022,Immediate,False,True,True,,False,4.0,True
2022,CJ,Lewis,WR,Boston College,Bowling Green,2022-04-25 16:36:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Jay,Hampton,CB,Mississippi State,Southern Miss,2022-04-30 17:12:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Shai,Kochav,LS,Arkansas State,Louisville,2022-05-23 15:36:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Christian,Burkhalter,EDGE,UCLA,Georgia Tech,2022-04-28 00:04:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Trent,Holler,IOL,East Carolina,Marshall,2021-10-18 13:21:00+00:00,2021,Immediate,False,True,True,0.84,True,3.0,True
2022,Kajiya,Hollawayne,QB,UCLA,Grambling,2021-12-07 20:54:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Marcus,Haskins,CB,Liberty,App State,2021-10-07 18:35:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,Malik,Hornsby,QB,Arkansas,,2022-01-07 12:15:00+00:00,2022,Immediate,False,False,False,,False,4.0,True
2022,Jarrick,Bernard,CB,Oklahoma State,LSU,2022-01-20 15:00:00+00:00,2022,Immediate,False,True,True,0.94,True,4.0,True
2022,Jahleel,Billingsley,TE,Alabama,Texas,2022-01-11 22:04:00+00:00,2022,Immediate,False,True,True,0.93,True,4.0,True
2022,Ma'a,Gaoteote,OLB,Michigan State,,2022-01-19 16:56:00+00:00,2022,Immediate,False,False,False,,False,,False
2022,Shaundre,Mims,DL,Charleston Southern,East Carolina,2021-11-23 14:02:00+00:00,2021,Immediate,False,True,True,0.84,True,3.0,True
2022,Stacy,Kirby,EDGE,South Florida,,2021-10-12 18:03:00+00:00,2021,Immediate,False,False,False,0.82,True,3.0,True
2022,Russell,Thompson-Bishop,WR,Syracuse,,2021-09-21 16:58:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Chylon,Thomas,WR,Charlotte,,2022-02-14 19:22:00+00:00,2022,Immediate,False,False,False,,False,,False
2022,Tyrone,Brown,S,Baylor,,2021-09-08 02:05:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Ja'Len,Sims,LB,Memphis,,2022-04-29 14:04:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Deron,Harrell,CB,Wisconsin,,2021-11-16 18:55:00+00:00,2021,Immediate,False,False,False,0.8,True,3.0,True
2022,Christian,Malloy,RB,Coastal Carolina,,2022-01-24 21:14:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Greg,Grate Jr,ATH,Middle Tennessee,,2022-02-07 16:24:00+00:00,2022,Immediate,False,False,False,0.82,True,3.0,True
2022,Malcolm,Terry,RB,Navy,,2021-08-27 18:05:00+00:00,2021,Immediate,False,False,False,,False,2.0,True
2022,Daniel,Carson,DL,Georgia Tech,Georgia Tech,2022-06-11 10:32:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Josh,Moore,S,UCLA,Florida Atlantic,2022-02-24 21:44:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Michael,Mincey,ILB,Vanderbilt,Kennesaw State,2022-04-25 21:02:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Eleasah,Anderson,OT,Sam Houston,Western Michigan,2022-01-14 02:19:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Jordan,Rhodes,OT,Ole Miss,Arkansas State,2022-07-06 22:09:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Tyree,Saunders,WR,East Carolina,Alabama State,2022-04-22 15:14:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Cole,DeMarzo,LB,Michigan State,Wyoming,2021-12-20 20:39:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Aapri,Washington,CB,Buffalo,East Carolina,2022-03-30 13:44:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Jaxson,Dart,QB,USC,Ole Miss,2022-01-10 18:29:00+00:00,2022,Immediate,False,True,True,0.96,True,4.0,True
2022,Curtis,Dunlap,IOL,Minnesota,Rutgers,2021-10-12 05:00:00+00:00,2021,Immediate,False,True,True,0.86,True,3.0,True
2022,Tarique,Milton,WR,Iowa State,Texas,2021-11-29 22:44:00+00:00,2021,Immediate,False,True,True,0.85,True,3.0,True
2022,Joshua,Hayes,CB,Virginia,Kansas State,2021-10-11 15:58:00+00:00,2021,Immediate,False,True,True,0.85,True,3.0,True
2022,Matt,Bjorson,TE,Indiana,Miami (OH),2022-01-26 21:18:00+00:00,2022,Immediate,False,True,True,0.84,True,3.0,True
2022,Noah,Nelson,OT,Oklahoma,Northern Arizona,2021-10-13 14:17:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Miles,Kendrick,QB,Kansas,New Mexico,2021-12-15 19:07:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Calvin,McMillian,OT,Mississippi State,Southern Miss,2022-01-05 18:59:00+00:00,2022,Immediate,False,True,True,0.83,True,3.0,True
2022,Virdel,Edwards,S,Iowa State,Hawai'i,2021-11-30 22:08:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Andrew,Boyle,K,Washington State,Oregon,2022-01-19 15:06:00+00:00,2022,Immediate,False,True,True,0.81,True,3.0,True
2022,Bryan,Robinson,WR,Florida State,Marshall,2021-10-11 13:50:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Jack,Zergiotis,QB,UConn,Merrimack,2021-11-29 15:59:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,Marcus,Moore,DL,UL Monroe,,2021-09-02 15:29:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,James,Lewis,LB,New Mexico,,2021-08-27 16:29:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Jeremy,Moussa,QB,Vanderbilt,Florida A&M,2021-11-09 16:15:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,Charles,Hicks,LB,Wyoming,Missouri,2021-08-23 22:55:00+00:00,2021,Immediate,False,True,True,0.79,True,2.0,True
2022,Brice,Johnson,WR,Ole Miss,Houston,2021-11-23 01:13:00+00:00,2021,Immediate,False,True,True,0.78,True,2.0,True
2022,RJ,Adams,IOL,Kentucky,Georgia Tech,2022-04-19 16:24:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,DJ,James,CB,Oregon,Auburn,2021-12-09 22:48:00+00:00,2021,Immediate,False,True,True,0.89,True,3.0,True
2022,James,Gordon IV,LB,Minnesota,South Florida,2021-11-28 16:41:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Kyjuan,Herndon,ATH,Colorado State,Colorado State,2021-12-14 16:56:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Robert,McWilliams,LB,Purdue,Purdue,2021-08-30 14:46:00+00:00,2021,Immediate,False,True,True,0.79,True,2.0,True
2022,Chris,Cassidy,OT,North Texas,,2022-01-26 21:24:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Dee,Beckwith,RB,Tennessee,Kentucky,2022-01-06 20:08:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Ty,Lindenman,WR,Illinois,,2022-05-01 01:38:00+00:00,2022,Immediate,False,False,False,,False,,False
2022,Jeremiah,Frazier,IOL,Tennessee State,Troy,2022-01-11 00:27:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Dennis,Osagiede,DL,Stephen F. Austin,Liberty,2022-04-29 05:00:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Collin,Westfelt,LS,Georgia State,Troy,2021-11-15 18:39:00+00:00,2021,Immediate,False,True,True,,False,,False
2022,Kai-Leon,Herbert,OT,Miami,,2021-09-21 15:01:00+00:00,2021,Immediate,False,False,False,0.82,True,3.0,True
2022,Christian,Galvan,RB,Drake,Drake,2021-11-01 20:26:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Luke,Knox,LB,Ole Miss,Florida International,2022-03-25 12:13:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Peter,Udoibok,WR,Minnesota,Northern Iowa,2022-01-31 16:18:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Kalon,Gervin,CB,Michigan State,Kansas,2021-09-26 17:52:00+00:00,2021,Immediate,False,True,True,0.86,True,3.0,True
2022,Kyle,King,DL,Michigan State,Ball State,2021-12-31 20:58:00+00:00,2021,Immediate,False,True,True,0.84,True,3.0,True
2022,Darnell,Jefferies,DL,Clemson,Minnesota,2022-01-03 20:08:00+00:00,2022,Immediate,False,True,True,0.83,True,3.0,True
2022,Rickey,Hyatt,S,Kentucky,South Alabama,2022-06-15 15:26:00+00:00,2022,Immediate,False,True,True,0.82,True,3.0,True
2022,Nolan,Gorczyca,OT,Buffalo,Kansas,2021-12-06 19:57:00+00:00,2021,Immediate,False,True,True,0.82,True,3.0,True
2022,Cole,Garcia,IOL,Rice,Massachusetts,2021-12-03 22:50:00+00:00,2021,Immediate,False,True,True,0.82,True,3.0,True
2022,Brian,Maurer,QB,Tennessee,Stephen F. Austin,2021-08-21 17:58:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Aaron,Allen,QB,Louisiana Tech,Alcorn State,2021-12-06 17:52:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Brendon,Clark,QB,Notre Dame,Old Dominion,2021-10-19 20:30:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,Zach,Breaux,IOL,UL Monroe,Jackson State,2022-01-15 00:47:00+00:00,2022,Immediate,False,True,True,0.8,True,3.0,True
2022,Nik,Scalzo,QB,Kentucky,Samford,2021-11-29 06:00:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,Zukudo,Igwenagu,EDGE,Rutgers,Massachusetts,2021-10-11 15:23:00+00:00,2021,Immediate,False,True,True,0.79,True,2.0,True
2022,Re-al,Mitchell,QB,Temple,San Diego,2021-09-29 21:04:00+00:00,2021,Immediate,False,True,True,0.79,True,2.0,True
2022,Daeshawn,Davis,ATH,Iowa State,Southern,2021-12-14 19:31:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Tres,Barboza,OT,UTEP,UConn,2021-12-27 17:51:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Charles,Brown,WR,Montana State,Texas State,2022-04-26 15:57:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Keon,Voisin,CB,South Alabama,,2022-04-26 17:15:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Isaiah,Johnson,EDGE,Fresno State,Fresno State,2021-10-05 16:25:00+00:00,2021,Immediate,False,True,True,0.85,True,3.0,True
2022,Devon,Dickerson,S,Maryland,,2022-02-03 20:53:00+00:00,2022,Immediate,False,False,False,,False,,False
2022,Julian,Nixon,TE,Tennessee,,2022-04-27 13:48:00+00:00,2022,Immediate,False,False,False,,False,4.0,True
2022,Answer,Gaye,CB,Iowa State,,2022-01-06 16:05:00+00:00,2022,Immediate,False,False,False,,False,,False
2022,Detravion,Green,S,Arkansas State,Central Arkansas,2021-11-29 21:47:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Montae,Maxwell,S,Georgia Southern,,2022-04-19 15:19:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Jacques,Wilson,CB,BYU,,2021-11-17 22:52:00+00:00,2021,Immediate,False,False,False,0.79,True,2.0,True
2022,Kristian,Williams,DL,Oregon,,2022-05-03 23:59:00+00:00,2022,Immediate,False,False,False,0.87,True,3.0,True
2022,Gavin,Blunt,WR,Akron,,2021-09-30 20:28:00+00:00,2021,Immediate,False,False,False,,False,2.0,True
2022,Brody,Wisecarver,OT,Illinois,Tulsa,2022-04-27 02:34:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,K'Vaughan,Pope,LB,Ohio State,,2021-09-27 17:48:00+00:00,2021,Immediate,False,False,False,0.8,True,3.0,True
2022,Drake,Cheatum,CB,Prairie View A&M,Kansas State,2022-05-08 20:18:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Brady,Feeney,IOL,Indiana,Colgate,2022-02-09 18:00:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Michal,Antoine,CB,Iowa State,Florida Atlantic,2022-04-28 20:02:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Jackson,Bailey,LB,Arizona,UL Monroe,2022-04-07 02:47:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Bryce,Goodner,IOL,Virginia Tech,Chattanooga,2022-04-29 14:20:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Cole,Hussung,K,Michigan,Louisville,2022-01-19 16:47:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Kingsley,Suamataia,OT,Oregon,BYU,2021-10-26 23:56:00+00:00,2021,Immediate,False,True,True,0.96,True,4.0,True
2022,Devon,Robinson,DL,Memphis,Akron,2021-12-13 14:05:00+00:00,2021,Immediate,False,True,True,0.82,True,3.0,True
2022,Dante,Zanders,DL,Florida,Florida,2021-11-29 15:18:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Naijee,Jones,S,Rutgers,Kent State,2022-02-02 22:22:00+00:00,2022,Immediate,False,True,True,0.8,True,3.0,True
2022,Michael,Turk,P,Arizona State,Oklahoma,2021-08-05 17:00:00+00:00,2021,Immediate,False,True,True,,False,,False
2022,Jarveon,Howard,RB,Syracuse,Alcorn State,2021-09-27 17:51:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,Jalen,Goss,OT,Florida State,Florida A&M,2021-12-01 20:53:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,Vito,Calvaruso,K,Arkansas,Wisconsin,2021-12-07 14:22:00+00:00,2021,Immediate,False,True,True,0.78,True,2.0,True
2022,Devin,Taylor,CB,Virginia Tech,Bowling Green,2021-08-19 15:09:00+00:00,2021,Immediate,False,True,True,,False,,False
2022,Weston,Reiman,IOL,Nebraska,,2021-09-21 16:57:00+00:00,2021,Immediate,False,False,False,,False,,False
2022,Ben,VanSumeren,LB,Michigan State,Michigan State,2022-03-14 16:35:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,John,Brekke,IOL,Holy Cross,Miami (OH),2022-01-17 21:05:00+00:00,2022,Immediate,False,True,True,0.83,True,3.0,True
2022,Ian,Kipp,QB,Kent State,,2022-02-22 18:27:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Jack,Burns,IOL,Cornell,Duke,2021-11-01 19:08:00+00:00,2021,Immediate,False,True,True,,False,,False
2022,John Wesley,Kennedy III,RB,Georgia Southern,,2022-06-20 21:18:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,AJ,Beatty,IOL,North Carolina,UAlbany,2021-08-09 19:37:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Devyn,King,CB,Maryland,Hawai'i,2022-05-01 19:38:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Kanan,Ray,IOL,Colorado,Tulane,2022-01-13 00:35:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,De'Arre,McDonald,CB,Cincinnati,Middle Tennessee,2022-03-04 20:42:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Naricuss,Driver,TE,Southern Miss,Grambling,2021-09-20 14:35:00+00:00,2021,Immediate,False,True,True,0.79,True,2.0,True
2022,Jojo,Falo,DL,Cal Poly,Hawai'i,2022-01-28 18:58:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,O'Cyrus,Torrence,IOL,Louisiana,Florida,2022-01-01 00:13:00+00:00,2022,Immediate,False,True,True,0.92,True,4.0,True
2022,Tyson,Watson,DL,Michigan State,Massachusetts,2021-12-24 13:39:00+00:00,2021,Immediate,False,True,True,0.84,True,3.0,True
2022,Hunter,Echols,EDGE,USC,Arizona,2021-12-07 00:35:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Ryan,Johnson,DL,Stanford,Northwestern,2021-11-29 22:56:00+00:00,2021,Immediate,False,True,True,0.82,True,3.0,True
2022,Velltray,Jefferson,LB,Utah,Fresno State,2021-08-01 18:11:00+00:00,2021,Immediate,False,True,True,0.85,True,3.0,True
2022,Ellison,Hubbard,DL,Colorado State,Sam Houston,2021-09-29 15:55:00+00:00,2021,Immediate,False,True,True,0.82,True,3.0,True
2022,Nick,Manson,WR,Miami (OH),,2021-10-26 17:15:00+00:00,2021,Immediate,False,False,False,0.79,True,2.0,True
2022,Devin,Brumfield,RB,Tulane,,2021-10-06 19:57:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Marcel,Lewis,LB,Central Michigan,,2021-09-24 17:05:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Dontae,Lucas,IOL,Florida State,South Alabama,2021-09-16 13:50:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Marcellus,Moore,RB,Purdue,,2021-10-06 20:06:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Kyron,Cumby,RB,Texas Tech,,2021-10-14 20:24:00+00:00,2021,Immediate,False,False,False,0.79,True,2.0,True
2022,Darius,Hodges,LB,Tulane,Tulane,2022-03-04 21:27:00+00:00,2022,Immediate,False,True,True,0.89,True,3.0,True
2022,Noah,Potter,DL,Ohio State,Cincinnati,2022-05-16 21:08:00+00:00,2022,Immediate,False,True,True,,False,4.0,True
2022,Donald,Clea,S,Troy,,2021-09-22 12:00:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Justin,Isler,EDGE,App State,,2022-04-18 17:04:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Edward,Bautista,LB,North Texas,,2022-01-21 20:53:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Eli,Fields,OT,Florida Atlantic,,2021-11-12 19:14:00+00:00,2021,Immediate,False,False,False,0.79,True,2.0,True
2022,Ethan,Rinke,DL,South Alabama,,2022-01-15 00:57:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Levi,Bell,DL,Louisiana Tech,Texas State,2022-04-01 05:00:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Darel,Middleton,DL,West Virginia,,2021-10-13 14:10:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Henry,Chibueze,DL,Liberty,Maryland,2022-04-27 16:25:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Connor,Vasher,IOL,Savannah State,Massachusetts,2022-02-01 06:00:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Shamel,Lazarus,CB,UConn,,2021-08-30 20:40:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Andrew,Chatfield,EDGE,Florida,Oregon State,2021-08-31 12:39:00+00:00,2021,Immediate,False,True,True,,False,4.0,True
2022,David,Chapeau,P,Air Force,East Carolina,2021-08-02 01:06:00+00:00,2021,Immediate,False,True,True,0.73,True,2.0,True
2022,Luke,Felix-Fualalo,OT,Utah,Hawai'i,2022-04-07 22:21:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Kai,Arneson,OT,Oregon,Nevada,2022-01-06 23:53:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Eric,Gentry,LB,Arizona State,USC,2022-04-21 15:27:00+00:00,2022,Immediate,False,True,True,0.93,True,4.0,True
2022,Josh,Henderson,RB,North Carolina,Indiana,2021-10-25 15:49:00+00:00,2021,Immediate,False,True,True,0.85,True,3.0,True
2022,Mike,Ciaffoni,IOL,Colorado State,Rutgers,2022-01-11 18:56:00+00:00,2022,Immediate,False,True,True,0.84,True,3.0,True
2022,MJ,Tafisi,LB,Washington,Utah State,2021-11-08 17:44:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Evan,Lovell,OT,Rhode Island,Texas State,2021-12-02 17:58:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Blayne,Toll,DL,Colorado,Arkansas State,2021-09-28 19:55:00+00:00,2021,Immediate,False,True,True,0.82,True,3.0,True
2022,Darius,Bracy,RB,Central Michigan,,2022-04-14 17:24:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Elijah,Eberhardt,CB,Bowling Green,,2022-04-27 13:51:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Henry,Parrish,RB,Ole Miss,Miami,2022-01-13 23:20:00+00:00,2022,Immediate,False,True,True,0.89,True,3.0,True
2022,Ryan,Glover,QB,California,Memphis,2022-04-28 18:16:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Dru,Polidore,CB,Air Force,,2021-10-12 22:10:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Kyle,Juergens,IOL,Boise State,UConn,2022-01-05 16:44:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Stacey,Marshall Jr.,TE,Arizona,Marshall,2021-11-29 21:29:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Ben,Raybon,K,Northern Colorado,Mississippi State,2022-01-19 21:35:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Daniel,George,WR,Penn State,Akron,2022-01-21 20:53:00+00:00,2022,Immediate,False,True,True,,False,4.0,True
2022,Da'Shaun,Brown,WR,Indiana,,2021-10-19 15:52:00+00:00,2021,Immediate,False,False,False,0.79,True,2.0,True
2022,Rashad,Ajayi,CB,Colorado State,West Virginia,2022-04-29 14:45:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Andison,Coby,WR,Tennessee,Indiana,2022-01-12 21:01:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Jared,Verse,EDGE,UAlbany,Florida State,2021-11-30 16:14:00+00:00,2021,Immediate,False,True,True,0.93,True,4.0,True
2022,Aaron,Dumas,RB,New Mexico,Washington,2022-01-06 21:14:00+00:00,2022,Immediate,False,True,True,0.9,True,4.0,True
2022,Carlos,Del Rio-Wilson,QB,Florida,Syracuse,2022-04-22 17:52:00+00:00,2022,Immediate,False,True,True,0.86,True,3.0,True
2022,Kerry,Martin,S,West Virginia,Akron,2021-10-13 14:09:00+00:00,2021,Immediate,False,True,True,0.82,True,3.0,True
2022,George,Johnson III,CB,Michigan,Massachusetts,2022-01-06 15:04:00+00:00,2022,Immediate,False,True,True,0.85,True,3.0,True
2022,Brian,Parish,OT,Massachusetts,,2022-01-27 19:47:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Gayflor,Flomo,RB,Kansas,Concordia University,2022-04-15 00:23:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Lacarea,Pleasant-Johnson,CB,Utah,,2022-02-01 23:05:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Sherwin,King,S,Fresno State,,2022-04-25 14:20:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Dante,Walker,EDGE,Western Kentucky,Western Kentucky,2022-02-09 21:20:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Bryce,Miller,WR,South Florida,,2021-11-16 15:40:00+00:00,2021,Immediate,False,False,False,0.8,True,3.0,True
2022,Ky,Thomas,RB,Minnesota,Kansas,2022-01-03 15:17:00+00:00,2022,Immediate,False,True,True,0.88,True,3.0,True
2022,Caeleb,Washington,DL,Massachusetts,Southern Illinois,2022-04-22 18:42:00+00:00,2022,Immediate,False,True,True,,False,2.0,True
2022,Keylin,Roach,CB,Marshall,,2021-09-30 16:41:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Caleb,Chapman,WR,Texas A&M,Oregon,2022-04-11 20:15:00+00:00,2022,Immediate,False,True,True,,False,4.0,True
2022,Cole,Brevard,DL,Penn State,Purdue,2022-04-25 12:55:00+00:00,2022,Immediate,False,True,True,,False,4.0,True
2022,Devell,Washington,LB,West Virginia,,2021-10-26 19:10:00+00:00,2021,Immediate,False,False,False,0.84,True,3.0,True
2022,Jordan,Murray,TE,Missouri State,Hawai'i,2022-02-03 02:16:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Cornelius,McCoy,WR,Georgia State,Eastern Kentucky,2022-01-06 00:57:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Kyle,Toole,QB,Troy,Georgia Southern,2022-04-05 13:55:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Lucas,Coley,QB,Arkansas,Houston,2022-04-06 17:45:00+00:00,2022,Immediate,False,True,True,0.85,True,3.0,True
2022,Jaylen,Johnson,WR,Georgia,East Carolina,2022-01-11 17:28:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Joe,Rondi,DL,Syracuse,,2021-11-29 12:56:00+00:00,2021,Immediate,False,False,False,0.79,True,2.0,True
2022,Norval,Black,WR,Penn State,,2021-12-17 18:20:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Jaylon,Sharpe,LB,Charlotte,,2022-03-17 16:48:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Justin,Lynch,QB,Temple,Northern Illinois,2021-12-04 04:03:00+00:00,2021,PendingAppeal,False,True,True,,False,3.0,True
2022,Tayvion,Robinson,WR,Virginia Tech,Kentucky,2021-12-02 15:18:00+00:00,2021,Immediate,False,True,True,0.89,True,3.0,True
