season,team,conference,totalPPA,totalPassingPPA,totalReceivingPPA,totalRushingPPA,percentPPA,percentPassingPPA,percentReceivingPPA,percentRushingPPA,usage,passingUsage,receivingUsage,rushingUsage
2022,Stanford,Pac-12,194.8,91.5,93.8,9.5,0.851,0.98,0.863,0.349,0.678,0.883,0.797,0.264
2022,Syracuse,ACC,245.0,40.2,103.3,101.5,0.677,0.64,0.601,0.798,0.766,0.821,0.547,0.861
2022,TCU,Big 12,386.2,144.6,176.3,65.2,0.847,0.974,0.846,0.658,0.826,0.983,0.882,0.678
2022,Temple,American Athletic,146.3,41.9,91.4,13.0,0.71,1.416,0.693,0.289,0.543,0.586,0.572,0.471
2022,Tennessee,SEC,390.7,150.1,140.2,100.4,0.763,1.018,0.605,0.757,0.806,0.981,0.639,0.776
2022,Texas,Big 12,266.2,37.6,136.8,91.7,0.565,0.262,0.644,0.796,0.601,0.258,0.631,0.876
2022,Texas A&M,SEC,164.4,25.4,85.8,53.2,0.481,0.308,0.517,0.567,0.338,0.112,0.515,0.431
2022,Texas State,Sun Belt,150.5,4.9,108.7,36.9,0.543,0.066,0.738,0.665,0.422,0.005,0.861,0.554
2022,Texas Tech,Big 12,267.3,100.8,105.5,60.9,0.565,0.669,0.451,0.69,0.664,0.605,0.464,0.873
2022,Toledo,Mid-American,227.0,88.2,62.9,76.0,0.533,0.819,0.352,0.543,0.533,0.682,0.413,0.479
2022,Troy,Sun Belt,256.6,68.3,170.2,18.2,0.675,0.548,0.749,0.657,0.642,0.555,0.722,0.688
2022,Tulane,American Athletic,273.6,71.6,133.4,68.5,0.863,0.996,0.784,0.917,0.864,0.99,0.748,0.825
2022,Tulsa,American Athletic,229.4,110.4,59.3,59.8,0.587,1.0,0.279,0.873,0.654,1.0,0.348,0.56
2022,UAB,Conference USA,285.6,114.2,85.7,85.7,0.809,0.919,0.626,0.93,0.776,0.789,0.579,0.847
2022,UCF,American Athletic,239.5,61.9,94.5,83.1,0.637,0.685,0.53,0.772,0.799,0.714,0.713,0.932
2022,UCLA,Pac-12,320.9,140.5,58.4,122.0,0.615,1.0,0.253,0.806,0.751,1.0,0.345,0.765
2022,UConn,FBS Independents,92.7,6.0,75.5,11.2,0.606,2.143,0.602,0.457,0.446,0.247,0.697,0.531
2022,UL Monroe,Sun Belt,185.8,61.6,107.1,17.2,0.822,0.785,0.838,0.887,0.737,0.582,0.753,0.867
2022,UNLV,Mountain West,97.9,52.3,43.6,2.0,0.515,0.777,0.408,0.125,0.495,0.774,0.438,0.195
2022,USC,Pac-12,118.9,3.2,103.3,12.3,0.218,0.016,0.355,0.247,0.15,0.002,0.351,0.121
2022,Utah,Pac-12,408.0,108.1,167.3,132.6,0.848,0.874,0.757,0.971,0.825,0.789,0.685,0.957
2022,Utah State,Mountain West,355.3,216.4,107.4,31.5,0.526,0.824,0.306,0.507,0.698,0.908,0.315,0.711
2022,UTEP,Conference USA,242.6,143.4,90.9,8.3,0.622,0.941,0.411,0.516,0.786,0.993,0.339,0.845
2022,UTSA,Conference USA,460.9,192.2,226.2,42.5,0.84,0.995,0.87,0.445,0.69,0.923,0.884,0.345
2022,Vanderbilt,SEC,127.0,42.0,59.0,26.1,0.641,0.981,0.438,1.292,0.83,0.979,0.468,0.962
2022,Virginia,ACC,488.0,208.8,222.3,56.9,0.803,1.0,0.699,0.701,0.814,1.0,0.697,0.627
2022,Virginia Tech,ACC,79.9,6.2,70.1,3.7,0.234,0.07,0.38,0.055,0.323,0.115,0.327,0.466
2022,Wake Forest,ACC,513.8,231.0,215.5,67.3,0.792,1.005,0.636,0.84,0.776,0.995,0.591,0.698
2022,Washington,Pac-12,239.8,102.0,120.5,17.3,0.83,1.023,0.73,0.695,0.735,0.989,0.692,0.467
2022,Washington State,Pac-12,18.4,-1.0,30.3,-10.9,0.079,-0.008,0.594,-0.173,0.088,0.002,0.5,0.115
2022,Western Kentucky,Conference USA,239.0,0.0,224.6,14.4,0.307,0.0,0.506,0.28,0.287,0.0,0.522,0.403
2022,Western Michigan,Mid-American,178.3,12.6,61.0,104.7,0.315,0.079,0.236,0.705,0.396,0.026,0.228,0.737
2022,West Virginia,Big 12,65.9,-3.9,55.1,14.6,0.186,-0.034,0.31,0.235,0.219,0.061,0.342,0.33
2022,Wisconsin,Big Ten,195.9,71.3,42.9,81.7,0.673,0.898,0.331,0.999,0.799,0.99,0.321,0.889
2022,Wyoming,Mountain West,79.3,0.0,57.6,21.7,0.225,0.0,0.344,0.205,0.228,0.0,0.427,0.293
